timestamp,filter_name,location,filter_class,filter_age_days,load_factor,pressure_drop_pa,efficiency,inlet_pm25,outlet_pm25,inlet_pm10,outlet_pm10,replacement_needed,hour
2022-11-07 20:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,0.62,0.3440262302885129,97.0,0.99,69.5,1.0,55.8,2.0,0,20
2022-09-13 19:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,26.79,0.2997738919374079,63.8,0.863,78.3,10.7,83.3,11.4,0,19
2022-08-30 17:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,24.08,0.5386602974792815,73.7,0.868,66.8,8.8,102.5,13.5,0,17
2021-03-19 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,19.79,0.3915003956288104,85.7,0.909,75.8,6.9,92.8,8.5,0,20
2021-12-08 18:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.08,0.2,11.7,0.87,66.7,8.7,57.2,7.4,0,18
2021-02-03 14:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,6.83,0.400388197758414,32.3,0.871,51.1,6.6,94.3,12.2,0,14
2021-07-20 05:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,10.96,0.4718550924277621,107.6,0.975,42.7,1.1,90.8,2.3,0,5
2023-05-10 21:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,35.58,0.539776129585015,168.8,0.945,75.4,4.2,89.2,4.9,0,21
2022-05-26 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,37.58,0.5603720405298155,113.2,0.888,63.2,7.1,90.9,10.2,0,20
2023-05-26 03:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,6.17,0.23543707256122,40.0,0.875,39.6,5.0,60.1,7.5,0,3
2023-07-01 05:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,10.37,0.3880016166736353,115.4,0.981,60.6,1.2,84.7,2.0,0,5
2022-03-11 10:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,22.54,0.5015769038547558,139.1,0.964,71.9,2.6,91.7,3.3,0,10
2022-01-17 11:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,11.62,0.3099361034613985,110.2,0.975,42.5,1.1,92.1,2.3,0,11
2022-09-24 08:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,25.67,0.5395882742304728,134.2,0.96,59.4,2.4,79.2,3.2,0,8
2021-07-07 06:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,6.13,0.4265838432499074,22.5,0.867,49.5,6.6,92.7,12.3,0,6
2021-04-20 16:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,26.42,0.3967964110658,81.2,0.9,70.4,7.1,83.7,8.4,0,16
2022-08-19 06:00:00,AHU_Filter_Office,Office HVAC,HEPA,14.58,0.4701181903327914,103.0,0.973,49.8,1.4,83.7,2.3,0,6
2021-11-23 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,1.79,0.2,11.1,0.881,58.3,6.9,92.6,11.0,0,8
2022-08-18 13:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,18.08,0.3601158442122079,127.5,0.97,66.8,2.0,106.1,3.2,0,13
2021-01-07 01:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,2.0,0.2,21.2,0.895,49.9,5.2,70.6,7.4,0,1
2021-03-26 17:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,23.5,0.3916326860943827,139.6,0.962,72.0,2.7,92.3,3.5,0,17
2021-02-18 13:00:00,AHU_Filter_Office,Office HVAC,HEPA,11.71,0.3626977966257309,107.2,0.971,74.8,2.2,82.6,2.4,0,13
2022-05-03 04:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,33.42,0.3343838099467144,104.7,0.895,52.1,5.5,109.5,11.5,0,4
2021-03-27 10:00:00,AHU_Filter_Office,Office HVAC,HEPA,19.08,0.3357167767864887,113.3,0.962,75.7,2.9,94.2,3.6,0,10
2023-04-20 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,13.54,0.4252473859778224,51.0,0.861,64.4,9.0,77.2,10.7,0,8
2022-03-27 16:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,26.04,0.5373350763243655,83.8,0.897,63.4,6.6,95.7,9.9,0,16
2022-06-13 04:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,7.29,0.4082942830681719,48.7,0.888,70.2,7.9,95.9,10.8,0,4
2021-05-23 22:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,33.25,0.4473308864978215,87.3,0.89,56.8,6.2,86.0,9.5,0,22
2023-05-08 00:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,35.92,0.406954804669859,108.5,0.894,64.9,6.9,102.6,10.9,0,0
2021-10-22 13:00:00,AHU_Filter_Office,Office HVAC,HEPA,25.54,0.3174362639469328,146.7,0.953,76.0,3.6,79.7,3.7,0,13
2021-07-01 17:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,40.29,0.3930785115816022,95.0,0.885,69.6,8.0,100.7,11.6,0,17
2022-03-19 08:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,24.38,0.3493285450701673,78.5,0.908,50.5,4.7,110.9,10.3,0,8
2023-01-27 11:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,11.96,0.259761812293345,46.5,0.864,73.0,10.0,66.1,9.0,0,11
2023-04-09 23:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,0.08,0.2,25.8,0.895,42.3,4.4,86.1,9.0,0,23
2021-01-12 07:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,6.58,0.2,45.0,0.926,54.8,4.0,78.7,5.8,0,7
2022-06-26 00:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,10.08,0.4191358711013867,53.1,0.888,58.5,6.6,96.3,10.8,0,0
2021-12-18 12:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.38,0.2659901215314239,26.4,0.867,38.8,5.2,67.3,9.0,0,12
2023-02-07 08:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,18.87,0.475874184002686,124.4,0.97,50.7,1.5,91.9,2.7,0,8
2022-05-29 04:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,37.88,0.5547922825295124,108.3,0.885,72.4,8.3,74.1,8.5,0,4
2023-06-23 06:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,11.75,0.2,48.9,0.858,41.9,5.9,84.0,11.9,0,6
2022-01-11 05:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,10.33,0.3383332416036768,100.2,0.976,66.1,1.6,86.7,2.1,0,5
2023-06-18 07:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,44.12,0.6394988798261928,102.9,0.884,68.6,7.9,116.0,13.4,0,7
2021-06-08 18:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,34.04,0.5856654762880037,70.4,0.854,63.9,9.3,87.8,12.8,0,18
2022-08-03 23:00:00,AHU_Filter_Office,Office HVAC,HEPA,12.04,0.4556277867837731,91.0,0.975,48.4,1.2,101.5,2.5,0,23
2022-10-20 07:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,31.33,0.3209909685769534,157.6,0.952,57.4,2.8,85.6,4.1,0,7
2022-02-21 12:00:00,AHU_Filter_Office,Office HVAC,HEPA,15.08,0.5064465080323819,115.2,0.968,52.1,1.6,80.0,2.5,0,12
2021-07-01 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,5.38,0.3890377522262078,41.1,0.894,47.5,5.0,86.8,9.2,0,2
2021-01-23 17:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,11.37,0.3414005385710021,92.8,0.979,55.3,1.2,80.4,2.0,0,17
2023-03-29 17:00:00,AHU_Filter_Office,Office HVAC,HEPA,24.08,0.3926366971346458,125.3,0.956,52.3,2.3,108.7,4.8,0,17
2021-12-21 06:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,5.88,0.200321136128142,34.2,0.891,57.5,6.3,96.1,10.5,0,6
2022-05-04 01:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,32.5,0.3912284015649551,151.6,0.945,76.1,4.2,98.5,5.4,0,1
2022-09-27 13:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,26.42,0.4705519997879317,130.2,0.954,49.7,2.3,105.7,4.8,0,13
2022-01-24 11:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,12.62,0.2295933756230302,49.2,0.885,69.2,8.0,59.8,6.9,0,11
2022-07-27 09:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,48.46,0.4645698614420377,121.3,0.874,59.3,7.4,106.9,13.4,0,9
2022-12-23 00:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,12.96,0.4169889736777826,34.6,0.882,63.5,7.5,66.9,7.9,0,0
2022-10-01 05:00:00,AHU_Filter_Office,Office HVAC,HEPA,22.58,0.4460692031922318,127.1,0.965,79.2,2.8,102.0,3.6,0,5
2022-05-06 19:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,3.21,0.2983537682895545,12.1,0.879,58.0,7.0,60.2,7.3,0,19
2021-10-04 16:00:00,AHU_Filter_Office,Office HVAC,HEPA,21.58,0.4177860573642762,114.0,0.965,51.9,1.8,66.9,2.4,0,16
2021-12-09 22:00:00,AHU_Filter_Office,Office HVAC,HEPA,0.92,0.2,99.5,0.993,65.9,1.0,69.7,2.0,0,22
2022-06-12 03:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,11.12,0.4232510070267297,40.8,0.859,57.0,8.0,64.1,9.0,0,3
2021-05-05 07:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,29.88,0.3073172743685072,80.4,0.898,69.9,7.2,104.7,10.7,0,7
2022-11-20 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,6.33,0.3131326046343995,43.0,0.896,48.8,5.1,67.5,7.0,0,2
2022-07-13 17:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,10.92,0.4568716809817303,97.4,0.977,71.8,1.6,59.9,2.0,0,17
2021-04-22 03:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,26.75,0.4390281825280652,69.6,0.903,66.9,6.5,110.8,10.8,0,3
2023-03-28 23:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,31.88,0.3537485185636425,90.7,0.856,72.6,10.5,107.6,15.5,0,23
2022-01-26 14:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,13.17,0.3072343430691598,55.9,0.88,52.4,6.3,102.8,12.4,0,14
2021-01-26 14:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.33,0.2,14.0,0.875,53.1,6.6,98.0,12.3,0,14
2023-04-12 01:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,11.83,0.3342780872122042,53.8,0.855,67.1,9.7,92.5,13.4,0,1
2023-01-14 18:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,13.62,0.2225292960432235,112.3,0.969,55.6,1.7,89.5,2.8,0,18
2021-07-07 09:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,41.42,0.3961315749716207,93.8,0.883,60.8,7.1,88.7,10.3,0,9
2023-03-21 10:00:00,AHU_Filter_Office,Office HVAC,HEPA,22.67,0.3654216176315984,134.3,0.962,66.1,2.5,84.7,3.2,0,10
2023-02-23 11:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,25.58,0.3841396986012511,70.9,0.863,53.5,7.3,87.0,11.9,0,11
2021-05-18 06:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,33.79,0.3854133034692036,168.2,0.95,64.9,3.2,109.1,5.4,0,6
2021-10-08 17:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,27.38,0.5756519472827237,125.9,0.958,55.1,2.3,85.3,3.5,0,17
2021-03-04 12:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,12.37,0.325781882114966,36.8,0.861,68.6,9.6,87.7,12.2,0,12
2022-01-11 18:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,10.5,0.2421271426760161,97.7,0.981,60.3,1.1,57.6,2.0,0,18
2023-01-17 01:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,9.87,0.3364338052001461,27.4,0.866,61.0,8.1,99.8,13.3,0,1
2023-05-24 10:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.75,0.2650848710214347,25.6,0.874,58.0,7.3,57.6,7.3,0,10
2022-09-18 23:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,24.75,0.2860935338646858,120.6,0.955,58.9,2.6,71.9,3.2,0,23
2022-04-09 10:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,28.83,0.5906061402269224,71.0,0.894,60.8,6.4,108.2,11.5,0,10
2021-06-26 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,3.79,0.2593717716800558,24.2,0.878,48.5,5.9,90.9,11.1,0,8
2022-01-03 12:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,8.58,0.2161890925044481,102.4,0.975,65.8,1.6,88.7,2.2,0,12
2021-07-04 14:00:00,AHU_Filter_Office,Office HVAC,HEPA,3.37,0.2838115452175166,75.4,0.983,44.8,1.0,81.9,2.0,0,14
2022-05-17 21:00:00,AHU_Filter_Office,Office HVAC,HEPA,31.17,0.4782741982425198,138.5,0.947,55.6,2.9,72.2,3.8,0,21
2022-11-30 22:00:00,AHU_Filter_Office,Office HVAC,HEPA,0.83,0.3935514148675278,92.0,0.991,66.4,1.0,63.5,2.0,0,22
2023-06-27 07:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,9.62,0.3412956524237494,104.7,0.98,54.5,1.1,59.8,2.0,0,7
2022-05-23 14:00:00,AHU_Filter_Office,Office HVAC,HEPA,32.5,0.3628149199284561,162.7,0.948,60.0,3.1,102.6,5.3,0,14
2021-12-25 00:00:00,AHU_Filter_Office,Office HVAC,HEPA,3.71,0.409261966672536,94.1,0.983,58.0,1.0,79.1,2.0,0,0
2021-07-20 06:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,44.04,0.4400140200640945,100.1,0.877,65.1,8.0,101.9,12.5,0,6
2023-05-16 17:00:00,AHU_Filter_Office,Office HVAC,HEPA,34.08,0.3926072386074253,146.7,0.948,58.6,3.0,72.2,3.7,0,17
2022-08-01 01:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,17.92,0.2681760733020256,54.9,0.878,61.9,7.6,89.9,11.0,0,1
2022-05-12 14:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,34.04,0.4244817479196634,147.4,0.952,55.0,2.6,98.7,4.7,0,14
2022-10-25 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,8.71,0.2068029899521455,46.4,0.866,70.1,9.4,60.8,8.2,0,8
2021-08-10 15:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,14.08,0.4293057773358929,40.3,0.879,42.0,5.1,71.9,8.7,0,15
2021-04-11 21:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.25,0.2388210193449623,11.0,0.868,69.5,9.2,54.5,7.2,0,21
2021-03-14 22:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,16.75,0.3025692986014357,37.2,0.881,57.8,6.9,71.8,8.6,0,22
2022-04-18 16:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,29.5,0.5021797332136398,142.1,0.948,71.2,3.7,104.9,5.4,0,16
2023-03-07 12:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,23.83,0.4526447600526565,138.3,0.961,48.3,1.9,105.5,4.2,0,12
2022-05-26 14:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.46,0.2205826920230658,41.3,0.865,40.8,5.5,89.0,12.0,0,14
2023-06-20 18:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,7.83,0.3116833704159458,108.3,0.98,51.5,1.1,99.1,2.0,0,18
2021-01-15 02:00:00,AHU_Filter_Office,Office HVAC,HEPA,5.54,0.2659164151025083,96.9,0.986,41.9,1.0,72.3,2.0,0,2
2022-05-09 23:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,34.67,0.4219086399966962,82.6,0.889,66.3,7.4,94.6,10.5,0,23
2021-02-25 21:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,13.12,0.47299396714733,48.3,0.88,63.8,7.6,72.0,8.6,0,21
2023-06-13 03:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,42.79,0.5643735934104039,105.2,0.879,57.4,6.9,111.4,13.5,0,3
2021-06-01 16:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,35.04,0.5749531717437677,82.4,0.887,71.2,8.0,99.7,11.2,0,16
2022-11-28 09:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,3.25,0.2541143283140248,39.7,0.929,64.8,4.6,87.5,6.2,0,9
2021-05-06 04:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,9.62,0.4455963976610605,48.9,0.865,40.9,5.5,60.4,8.2,0,4
2021-10-18 00:00:00,AHU_Filter_Office,Office HVAC,HEPA,24.67,0.3709716209004525,139.9,0.954,77.8,3.5,86.4,3.9,0,0
2021-06-20 10:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,2.79,0.2709703989555576,30.4,0.896,53.3,5.5,77.7,8.1,0,10
2022-11-11 18:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,4.88,0.2129823613060581,23.4,0.895,56.9,6.0,56.6,6.0,0,18
2023-02-19 10:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,20.71,0.4145085908971594,127.2,0.96,50.1,2.0,80.6,3.2,0,10
2023-05-08 13:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,36.0,0.607927630653886,95.1,0.893,68.0,7.3,111.7,12.0,0,13
2023-04-11 13:00:00,AHU_Filter_Office,Office HVAC,HEPA,26.46,0.507640124890095,137.9,0.96,63.9,2.5,70.6,2.8,0,13
2022-02-07 02:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,0.75,0.2,17.0,0.88,62.3,7.5,94.1,11.3,0,2
2021-12-15 11:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,6.63,0.2159813105513859,11.8,0.873,43.0,5.5,72.8,9.3,0,11
2023-05-08 19:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,6.29,0.4160049932560498,41.0,0.893,59.9,6.4,87.2,9.3,0,19
2023-06-02 22:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,40.87,0.4442313250599485,93.8,0.886,54.5,6.2,113.7,13.0,0,22
2022-06-02 10:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,5.58,0.3648559096459841,33.7,0.896,54.9,5.7,88.5,9.2,0,10
2022-07-11 06:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,46.0,0.5749815257164654,109.2,0.883,55.0,6.4,95.9,11.2,0,6
2023-05-18 11:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,7.88,0.335845453497011,26.4,0.892,62.0,6.7,61.0,6.6,0,11
2023-01-21 23:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,13.92,0.3205202798731327,48.9,0.913,57.8,5.0,75.7,6.6,0,23
2022-01-16 10:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,13.25,0.4702495800543402,39.4,0.862,48.6,6.7,69.2,9.6,0,10
2021-01-03 12:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,4.46,0.2,52.8,0.929,57.4,4.0,70.6,5.0,0,12
2021-02-21 16:00:00,AHU_Filter_Office,Office HVAC,HEPA,12.25,0.2399776419251635,114.6,0.975,45.7,1.1,93.0,2.3,0,16
2021-08-03 00:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,47.17,0.5180423726150873,119.8,0.874,68.6,8.6,95.3,12.0,0,0
2021-04-08 15:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,26.29,0.5595301183255619,146.9,0.957,61.9,2.7,92.5,4.0,0,15
2021-03-30 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,2.38,0.2938126464204291,13.4,0.877,68.1,8.4,64.0,7.9,0,8
2021-03-05 12:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,14.71,0.4671758698673786,32.6,0.883,74.9,8.8,89.7,10.5,0,12
2021-11-14 09:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,33.79,0.3402999462177258,167.2,0.95,55.4,2.8,92.4,4.6,0,9
2021-01-07 09:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,1.25,0.3977228924824343,29.7,0.874,49.8,6.3,65.5,8.2,0,9
2022-08-29 16:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,20.21,0.2729872805508186,124.3,0.96,60.5,2.4,89.2,3.5,0,16
2021-01-21 01:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,5.25,0.2,42.0,0.898,65.4,6.7,92.1,9.4,0,1
2021-09-13 02:00:00,AHU_Filter_Office,Office HVAC,HEPA,17.12,0.514436985056753,123.4,0.971,64.4,1.8,84.6,2.4,0,2
2022-06-12 04:00:00,AHU_Filter_Office,Office HVAC,HEPA,0.96,0.2387573041898927,88.6,0.986,48.2,1.0,79.1,2.0,0,4
2022-05-20 16:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,36.33,0.5408129720513024,90.0,0.89,64.9,7.1,101.6,11.2,0,16
2022-10-23 10:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,32.04,0.4178994059200334,158.0,0.947,56.3,3.0,86.9,4.6,0,10
2021-03-15 10:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,14.87,0.2769384945089737,59.7,0.859,64.4,9.1,81.5,11.5,0,10
2022-10-22 10:00:00,AHU_Filter_Office,Office HVAC,HEPA,27.21,0.5519175973314211,139.9,0.955,53.7,2.4,77.6,3.5,0,10
2022-10-09 03:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.92,0.2,31.7,0.87,43.1,5.6,96.4,12.5,0,3
2022-01-08 14:00:00,AHU_Filter_Office,Office HVAC,HEPA,6.63,0.2595603083065322,95.8,0.981,66.5,1.3,76.9,2.0,0,14
2021-11-18 11:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,1.0,0.2,42.7,0.931,42.0,2.9,73.0,5.1,0,11
2021-07-22 05:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,44.54,0.5207043700841911,122.1,0.885,58.9,6.8,86.4,10.0,0,5
2021-04-23 23:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,27.33,0.3454875419804915,78.8,0.898,64.6,6.6,95.2,9.7,0,23
2023-05-06 14:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,35.08,0.4685807724050755,167.5,0.944,56.6,3.1,74.5,4.1,0,14
2023-01-09 05:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,17.08,0.2566541519653911,61.3,0.875,76.9,9.6,87.3,10.9,0,5
2022-04-06 06:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,13.21,0.4484965613342021,28.8,0.854,43.5,6.3,80.7,11.8,0,6
2021-10-12 03:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,25.0,0.5040096255311431,79.4,0.866,71.1,9.5,95.4,12.8,0,3
2023-04-24 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,3.37,0.4117782160942043,25.5,0.895,59.6,6.3,74.8,7.9,0,2
2023-05-05 12:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,5.46,0.2154143725045917,25.8,0.891,46.7,5.1,56.8,6.2,0,12
2022-06-30 01:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,44.0,0.4173770979717896,101.5,0.878,82.2,10.1,87.8,10.7,0,1
2022-04-27 11:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,1.08,0.3484641329421551,14.5,0.878,46.9,5.7,78.1,9.5,0,11
2023-03-14 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,29.17,0.3106215370363364,83.9,0.865,74.2,10.0,99.2,13.3,0,2
2023-01-11 10:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,11.46,0.2855912554162042,54.7,0.916,71.5,6.0,79.1,6.7,0,10
2021-09-05 13:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,54.46,0.5736119314146685,125.5,0.866,60.9,8.2,124.4,16.7,0,13
2021-05-08 19:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.17,0.4553922210035677,28.4,0.86,73.6,10.3,77.7,10.9,0,19
2023-05-21 19:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,4.96,0.3936182446667665,28.1,0.875,50.3,6.3,83.6,10.5,0,19
2021-06-01 05:00:00,AHU_Filter_Office,Office HVAC,HEPA,32.13,0.3925392723987322,153.1,0.953,82.9,3.9,98.2,4.6,0,5
2023-06-09 08:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,42.0,0.6741496592272505,109.6,0.884,54.5,6.3,81.5,9.5,0,8
2021-05-07 04:00:00,AHU_Filter_Office,Office HVAC,HEPA,27.17,0.472046919633643,126.3,0.952,63.6,3.1,72.5,3.5,0,4
2021-05-04 17:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,29.71,0.4763807432639539,95.6,0.897,52.2,5.4,95.8,9.8,0,17
2022-05-02 00:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,34.04,0.4430781147651358,88.9,0.852,79.0,11.7,72.0,10.6,0,0
2021-12-27 06:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,8.5,0.2890348386211172,56.5,0.924,72.0,5.5,73.5,5.6,0,6
2022-09-24 12:00:00,AHU_Filter_Office,Office HVAC,HEPA,21.58,0.4083824958663329,126.1,0.961,78.6,3.1,85.7,3.4,0,12
2023-05-24 02:00:00,AHU_Filter_Office,Office HVAC,HEPA,35.58,0.4167206183668359,160.3,0.941,72.2,4.3,97.9,5.8,0,2
2021-06-27 15:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,39.5,0.6571413260835128,89.3,0.884,59.8,6.9,114.0,13.3,0,15
2022-12-11 13:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,5.83,0.376881035236157,63.6,0.919,40.5,3.3,78.9,6.4,0,13
2022-10-14 22:00:00,AHU_Filter_Office,Office HVAC,HEPA,25.29,0.2971008610355439,147.0,0.953,69.9,3.3,73.0,3.4,0,22
2021-11-30 00:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,3.33,0.2835838841122904,44.0,0.926,67.1,5.0,61.8,4.6,0,0
